chain_id,length,source_class,ceiling,asserted,final_warrant,algebra_warrant,signature_ok,ceiling_ok,algebra_ok,prefix_monotone,relay_ops
377,3,unknown,0,4,0,0,True,True,True,True,extraction>paraphrase
378,6,untrusted_tool,1,0,0,0,True,True,True,True,verbatim>summary>extraction>extraction>paraphrase
379,3,first_party_db,3,3,1,1,True,True,True,True,summary>paraphrase
380,5,first_party_db,3,0,0,0,True,True,True,True,generation>generation>extraction>extraction
381,2,authoritative_api,4,4,4,4,True,True,True,True,verbatim
382,6,authoritative_api,4,0,0,0,True,True,True,True,extraction>summary>generation>paraphrase>generation
383,1,public_webpage,3,4,3,3,True,True,True,True,
384,3,verified_document,4,1,0,0,True,True,True,True,generation>generation
385,5,public_webpage,3,4,0,0,True,True,True,True,verbatim>summary>paraphrase>summary
386,5,unknown,0,3,0,0,True,True,True,True,summary>paraphrase>paraphrase>extraction
387,6,untrusted_tool,1,4,0,0,True,True,True,True,summary>verbatim>extraction>paraphrase>paraphrase
388,2,public_webpage,3,4,3,3,True,True,True,True,verbatim
389,3,model_memory,1,4,0,0,True,True,True,True,summary>generation
390,6,authoritative_api,4,4,0,0,True,True,True,True,generation>summary>summary>generation>summary
391,6,first_party_db,3,3,0,0,True,True,True,True,paraphrase>verbatim>generation>summary>verbatim
392,4,public_webpage,3,4,2,2,True,True,True,True,verbatim>verbatim>paraphrase
393,3,first_party_db,3,3,3,3,True,True,True,True,extraction>verbatim
394,5,unknown,0,1,0,0,True,True,True,True,generation>verbatim>paraphrase>verbatim
395,1,editable_source,1,1,1,1,True,True,True,True,
396,3,first_party_db,3,4,3,3,True,True,True,True,verbatim>verbatim
397,2,model_memory,1,2,1,1,True,True,True,True,extraction
398,6,public_webpage,3,0,0,0,True,True,True,True,verbatim>extraction>extraction>extraction>generation
399,4,first_party_db,3,0,0,0,True,True,True,True,extraction>verbatim>paraphrase
400,4,editable_source,1,1,0,0,True,True,True,True,generation>extraction>summary
401,1,first_party_db,3,2,2,2,True,True,True,True,
402,5,unknown,0,1,0,0,True,True,True,True,generation>summary>extraction>paraphrase
403,4,public_webpage,3,0,0,0,True,True,True,True,summary>paraphrase>generation
404,3,model_memory,1,3,0,0,True,True,True,True,generation>generation
405,2,editable_source,1,2,1,1,True,True,True,True,extraction
406,1,first_party_db,3,0,0,0,True,True,True,True,
407,5,editable_source,1,2,0,0,True,True,True,True,extraction>paraphrase>summary>paraphrase
408,1,authoritative_api,4,1,1,1,True,True,True,True,
409,3,unknown,0,1,0,0,True,True,True,True,paraphrase>paraphrase
410,6,untrusted_tool,1,0,0,0,True,True,True,True,verbatim>paraphrase>verbatim>summary>extraction
411,3,model_memory,1,0,0,0,True,True,True,True,summary>summary
412,1,public_webpage,3,0,0,0,True,True,True,True,
413,4,model_memory,1,1,0,0,True,True,True,True,verbatim>paraphrase>verbatim
414,6,verified_document,4,2,0,0,True,True,True,True,generation>generation>paraphrase>extraction>paraphrase
415,1,editable_source,1,1,1,1,True,True,True,True,
416,1,authoritative_api,4,3,3,3,True,True,True,True,
417,5,authoritative_api,4,0,0,0,True,True,True,True,generation>verbatim>generation>verbatim
418,6,authoritative_api,4,1,0,0,True,True,True,True,summary>verbatim>extraction>generation>extraction
419,4,model_memory,1,0,0,0,True,True,True,True,summary>generation>generation
420,4,unknown,0,3,0,0,True,True,True,True,extraction>verbatim>summary
421,4,first_party_db,3,3,0,0,True,True,True,True,generation>generation>paraphrase
422,4,unknown,0,1,0,0,True,True,True,True,generation>verbatim>summary
423,2,unknown,0,4,0,0,True,True,True,True,verbatim
424,3,authoritative_api,4,3,2,2,True,True,True,True,verbatim>summary
425,3,first_party_db,3,4,0,0,True,True,True,True,verbatim>generation
426,2,unknown,0,4,0,0,True,True,True,True,generation
427,2,unknown,0,2,0,0,True,True,True,True,generation
428,3,public_webpage,3,0,0,0,True,True,True,True,summary>extraction
429,5,untrusted_tool,1,3,0,0,True,True,True,True,extraction>summary>generation>verbatim
430,4,authoritative_api,4,1,0,0,True,True,True,True,generation>verbatim>extraction
431,5,unknown,0,2,0,0,True,True,True,True,extraction>verbatim>summary>generation
432,4,model_memory,1,2,0,0,True,True,True,True,summary>verbatim>extraction
433,4,editable_source,1,3,0,0,True,True,True,True,generation>summary>generation
434,4,editable_source,1,3,0,0,True,True,True,True,extraction>verbatim>summary
435,3,verified_document,4,2,0,0,True,True,True,True,generation>paraphrase
436,2,model_memory,1,0,0,0,True,True,True,True,summary
437,2,model_memory,1,4,0,0,True,True,True,True,generation
438,1,authoritative_api,4,3,3,3,True,True,True,True,
439,3,untrusted_tool,1,3,1,1,True,True,True,True,verbatim>extraction
440,4,verified_document,4,4,4,4,True,True,True,True,extraction>verbatim>verbatim
441,4,public_webpage,3,1,0,0,True,True,True,True,summary>verbatim>generation
442,4,public_webpage,3,3,1,1,True,True,True,True,summary>summary>verbatim
443,5,unknown,0,2,0,0,True,True,True,True,extraction>extraction>verbatim>extraction
444,2,public_webpage,3,1,0,0,True,True,True,True,paraphrase
445,1,model_memory,1,0,0,0,True,True,True,True,
446,6,first_party_db,3,4,0,0,True,True,True,True,paraphrase>extraction>paraphrase>summary>summary
447,1,unknown,0,4,0,0,True,True,True,True,
448,6,unknown,0,2,0,0,True,True,True,True,summary>generation>extraction>generation>summary
449,5,unknown,0,3,0,0,True,True,True,True,paraphrase>paraphrase>summary>summary
450,1,model_memory,1,1,1,1,True,True,True,True,
451,1,first_party_db,3,0,0,0,True,True,True,True,
452,6,public_webpage,3,3,0,0,True,True,True,True,verbatim>generation>verbatim>paraphrase>extraction
453,5,untrusted_tool,1,1,0,0,True,True,True,True,verbatim>summary>paraphrase>paraphrase
454,1,authoritative_api,4,0,0,0,True,True,True,True,
455,6,public_webpage,3,3,0,0,True,True,True,True,extraction>verbatim>extraction>generation>paraphrase
456,2,verified_document,4,1,0,0,True,True,True,True,summary
457,3,unknown,0,2,0,0,True,True,True,True,verbatim>summary
458,2,authoritative_api,4,2,2,2,True,True,True,True,verbatim
459,4,unknown,0,3,0,0,True,True,True,True,summary>generation>verbatim
460,1,model_memory,1,4,1,1,True,True,True,True,
461,3,verified_document,4,0,0,0,True,True,True,True,generation>paraphrase
462,4,model_memory,1,1,0,0,True,True,True,True,verbatim>extraction>generation
463,3,first_party_db,3,2,1,1,True,True,True,True,paraphrase>verbatim
464,2,model_memory,1,2,0,0,True,True,True,True,summary
465,3,untrusted_tool,1,3,0,0,True,True,True,True,generation>generation
466,1,first_party_db,3,2,2,2,True,True,True,True,
467,4,verified_document,4,4,2,2,True,True,True,True,summary>extraction>paraphrase
468,6,untrusted_tool,1,3,0,0,True,True,True,True,verbatim>extraction>paraphrase>extraction>generation
469,2,model_memory,1,2,1,1,True,True,True,True,extraction
470,6,untrusted_tool,1,1,0,0,True,True,True,True,generation>summary>generation>paraphrase>verbatim
471,4,verified_document,4,1,0,0,True,True,True,True,summary>extraction>summary
472,3,editable_source,1,0,0,0,True,True,True,True,verbatim>extraction
473,6,public_webpage,3,0,0,0,True,True,True,True,generation>generation>paraphrase>paraphrase>summary
474,4,untrusted_tool,1,2,0,0,True,True,True,True,paraphrase>summary>generation
475,3,first_party_db,3,4,2,2,True,True,True,True,extraction>summary
476,1,first_party_db,3,3,3,3,True,True,True,True,
477,6,editable_source,1,0,0,0,True,True,True,True,extraction>generation>summary>summary>extraction
478,5,verified_document,4,4,0,0,True,True,True,True,extraction>verbatim>generation>summary
479,1,first_party_db,3,3,3,3,True,True,True,True,
480,6,verified_document,4,4,0,0,True,True,True,True,verbatim>verbatim>generation>summary>generation
481,4,verified_document,4,0,0,0,True,True,True,True,extraction>extraction>extraction
482,6,authoritative_api,4,1,0,0,True,True,True,True,verbatim>summary>extraction>paraphrase>extraction
483,3,first_party_db,3,2,0,0,True,True,True,True,generation>generation
484,5,public_webpage,3,2,0,0,True,True,True,True,extraction>generation>extraction>extraction
485,3,authoritative_api,4,1,0,0,True,True,True,True,verbatim>paraphrase
486,6,unknown,0,2,0,0,True,True,True,True,summary>paraphrase>paraphrase>verbatim>generation
487,3,public_webpage,3,4,1,1,True,True,True,True,summary>summary
488,4,editable_source,1,2,0,0,True,True,True,True,generation>verbatim>generation
489,1,untrusted_tool,1,4,1,1,True,True,True,True,
490,2,untrusted_tool,1,4,0,0,True,True,True,True,generation
491,5,editable_source,1,4,0,0,True,True,True,True,generation>paraphrase>verbatim>summary
492,1,model_memory,1,2,1,1,True,True,True,True,
493,5,public_webpage,3,4,0,0,True,True,True,True,summary>summary>extraction>summary
494,1,unknown,0,3,0,0,True,True,True,True,
495,3,unknown,0,3,0,0,True,True,True,True,verbatim>verbatim
496,3,model_memory,1,2,0,0,True,True,True,True,paraphrase>summary
497,6,untrusted_tool,1,1,0,0,True,True,True,True,extraction>paraphrase>summary>extraction>extraction
498,1,editable_source,1,3,1,1,True,True,True,True,
499,4,unknown,0,0,0,0,True,True,True,True,extraction>extraction>extraction
500,4,authoritative_api,4,3,0,0,True,True,True,True,verbatim>paraphrase>generation
501,5,unknown,0,3,0,0,True,True,True,True,generation>summary>verbatim>summary
502,3,authoritative_api,4,2,2,2,True,True,True,True,extraction>verbatim
503,2,model_memory,1,3,0,0,True,True,True,True,summary
504,6,untrusted_tool,1,3,0,0,True,True,True,True,paraphrase>extraction>summary>verbatim>summary
505,2,verified_document,4,0,0,0,True,True,True,True,generation
506,1,first_party_db,3,1,1,1,True,True,True,True,
507,5,public_webpage,3,2,0,0,True,True,True,True,verbatim>summary>generation>summary
508,6,untrusted_tool,1,1,0,0,True,True,True,True,verbatim>summary>generation>generation>generation
509,5,authoritative_api,4,1,0,0,True,True,True,True,paraphrase>paraphrase>verbatim>extraction
510,3,verified_document,4,1,0,0,True,True,True,True,summary>generation
511,2,verified_document,4,0,0,0,True,True,True,True,paraphrase
512,4,model_memory,1,3,0,0,True,True,True,True,verbatim>summary>extraction
513,6,verified_document,4,1,0,0,True,True,True,True,extraction>verbatim>summary>verbatim>paraphrase
514,5,authoritative_api,4,2,0,0,True,True,True,True,generation>paraphrase>generation>verbatim
515,3,public_webpage,3,1,0,0,True,True,True,True,paraphrase>paraphrase
516,5,authoritative_api,4,0,0,0,True,True,True,True,verbatim>generation>extraction>summary
517,4,public_webpage,3,2,0,0,True,True,True,True,generation>generation>generation
518,3,verified_document,4,4,2,2,True,True,True,True,summary>summary
519,5,authoritative_api,4,3,2,2,True,True,True,True,verbatim>paraphrase>verbatim>verbatim
520,1,authoritative_api,4,1,1,1,True,True,True,True,
521,4,untrusted_tool,1,0,0,0,True,True,True,True,paraphrase>verbatim>extraction
522,5,public_webpage,3,0,0,0,True,True,True,True,paraphrase>extraction>verbatim>verbatim
523,2,authoritative_api,4,0,0,0,True,True,True,True,extraction
524,5,untrusted_tool,1,2,0,0,True,True,True,True,generation>paraphrase>summary>summary
525,5,untrusted_tool,1,0,0,0,True,True,True,True,paraphrase>extraction>paraphrase>summary
526,4,editable_source,1,0,0,0,True,True,True,True,paraphrase>summary>paraphrase
527,5,untrusted_tool,1,2,0,0,True,True,True,True,extraction>summary>generation>generation
528,1,unknown,0,3,0,0,True,True,True,True,
529,2,untrusted_tool,1,3,0,0,True,True,True,True,paraphrase
530,5,first_party_db,3,2,0,0,True,True,True,True,summary>generation>verbatim>extraction
531,1,untrusted_tool,1,0,0,0,True,True,True,True,
532,1,untrusted_tool,1,4,1,1,True,True,True,True,
533,6,editable_source,1,0,0,0,True,True,True,True,paraphrase>verbatim>generation>paraphrase>extraction
534,1,first_party_db,3,2,2,2,True,True,True,True,
535,6,authoritative_api,4,4,0,0,True,True,True,True,summary>extraction>summary>summary>generation
536,5,verified_document,4,1,0,0,True,True,True,True,summary>paraphrase>paraphrase>verbatim
537,6,authoritative_api,4,2,0,0,True,True,True,True,paraphrase>summary>summary>generation>extraction
538,2,untrusted_tool,1,3,0,0,True,True,True,True,paraphrase
539,4,editable_source,1,4,0,0,True,True,True,True,summary>verbatim>generation
540,1,public_webpage,3,3,3,3,True,True,True,True,
541,6,unknown,0,3,0,0,True,True,True,True,generation>verbatim>summary>extraction>verbatim
542,2,authoritative_api,4,0,0,0,True,True,True,True,paraphrase
543,6,model_memory,1,2,0,0,True,True,True,True,extraction>generation>summary>paraphrase>summary
544,5,untrusted_tool,1,4,0,0,True,True,True,True,summary>verbatim>summary>summary
545,1,model_memory,1,2,1,1,True,True,True,True,
546,2,model_memory,1,0,0,0,True,True,True,True,extraction
547,4,authoritative_api,4,0,0,0,True,True,True,True,verbatim>summary>summary
548,1,unknown,0,3,0,0,True,True,True,True,
549,1,authoritative_api,4,4,4,4,True,True,True,True,
550,2,editable_source,1,3,0,0,True,True,True,True,paraphrase
551,3,authoritative_api,4,1,0,0,True,True,True,True,extraction>generation
552,2,untrusted_tool,1,2,0,0,True,True,True,True,paraphrase
553,5,authoritative_api,4,2,0,0,True,True,True,True,verbatim>paraphrase>summary>extraction
554,5,editable_source,1,4,0,0,True,True,True,True,verbatim>verbatim>paraphrase>summary
555,6,untrusted_tool,1,3,0,0,True,True,True,True,paraphrase>summary>generation>verbatim>generation
556,1,verified_document,4,1,1,1,True,True,True,True,
557,3,public_webpage,3,0,0,0,True,True,True,True,verbatim>generation
558,6,untrusted_tool,1,4,0,0,True,True,True,True,verbatim>paraphrase>extraction>paraphrase>verbatim
559,3,model_memory,1,1,0,0,True,True,True,True,paraphrase>generation
560,6,untrusted_tool,1,2,0,0,True,True,True,True,generation>paraphrase>paraphrase>generation>summary
561,1,authoritative_api,4,4,4,4,True,True,True,True,
562,3,first_party_db,3,0,0,0,True,True,True,True,generation>extraction
563,2,untrusted_tool,1,3,0,0,True,True,True,True,generation
564,5,authoritative_api,4,2,0,0,True,True,True,True,extraction>generation>extraction>verbatim
565,5,authoritative_api,4,2,0,0,True,True,True,True,verbatim>generation>summary>extraction
566,5,editable_source,1,0,0,0,True,True,True,True,verbatim>summary>paraphrase>summary
567,1,untrusted_tool,1,2,1,1,True,True,True,True,
568,3,editable_source,1,0,0,0,True,True,True,True,paraphrase>paraphrase
569,6,editable_source,1,2,0,0,True,True,True,True,paraphrase>verbatim>verbatim>summary>summary
570,1,untrusted_tool,1,3,1,1,True,True,True,True,
571,2,unknown,0,2,0,0,True,True,True,True,generation
572,1,untrusted_tool,1,1,1,1,True,True,True,True,
573,4,first_party_db,3,1,0,0,True,True,True,True,summary>generation>extraction
574,6,model_memory,1,2,0,0,True,True,True,True,paraphrase>summary>paraphrase>verbatim>extraction
575,5,model_memory,1,1,0,0,True,True,True,True,generation>verbatim>extraction>generation
576,1,unknown,0,1,0,0,True,True,True,True,
577,2,authoritative_api,4,1,0,0,True,True,True,True,generation
578,4,verified_document,4,4,2,2,True,True,True,True,verbatim>paraphrase>summary
579,3,first_party_db,3,4,0,0,True,True,True,True,verbatim>generation
580,3,authoritative_api,4,4,0,0,True,True,True,True,summary>generation
581,6,unknown,0,0,0,0,True,True,True,True,verbatim>extraction>generation>verbatim>paraphrase
582,5,editable_source,1,0,0,0,True,True,True,True,extraction>extraction>verbatim>verbatim
583,2,first_party_db,3,3,3,3,True,True,True,True,verbatim
584,2,editable_source,1,0,0,0,True,True,True,True,paraphrase
585,4,authoritative_api,4,1,1,1,True,True,True,True,extraction>verbatim>verbatim
586,2,verified_document,4,2,2,2,True,True,True,True,verbatim
587,2,verified_document,4,1,0,0,True,True,True,True,summary
588,5,untrusted_tool,1,4,0,0,True,True,True,True,summary>verbatim>extraction>verbatim
589,4,unknown,0,0,0,0,True,True,True,True,generation>extraction>paraphrase
590,4,first_party_db,3,1,1,1,True,True,True,True,extraction>verbatim>verbatim
591,6,public_webpage,3,3,0,0,True,True,True,True,paraphrase>verbatim>summary>paraphrase>verbatim
592,6,verified_document,4,4,0,0,True,True,True,True,summary>summary>summary>extraction>paraphrase
593,3,untrusted_tool,1,4,0,0,True,True,True,True,summary>generation
594,1,untrusted_tool,1,4,1,1,True,True,True,True,
595,4,unknown,0,4,0,0,True,True,True,True,summary>extraction>extraction
596,6,first_party_db,3,4,0,0,True,True,True,True,verbatim>generation>verbatim>verbatim>paraphrase
597,1,authoritative_api,4,2,2,2,True,True,True,True,
