chain_id,true_class,declared_class,true_ceiling,asserted,hops,final_warrant,decision,class_lie,transformation_lie,midchain_origin,exceeds_true_ceiling
401,first_party_db,first_party_db,3,1,5,0,quarantine,False,False,True,False
402,public_webpage,public_webpage,3,3,4,0,quarantine,False,False,True,False
403,unknown,unknown,0,2,5,0,quarantine,False,True,True,False
404,editable_source,editable_source,1,4,3,0,quarantine,False,True,True,False
405,unknown,unknown,0,2,4,0,quarantine,False,False,True,False
406,verified_document,verified_document,4,2,6,0,quarantine,False,False,True,False
407,untrusted_tool,untrusted_tool,1,3,3,0,quarantine,False,False,False,False
408,unknown,unknown,0,3,5,0,quarantine,False,True,True,False
409,untrusted_tool,untrusted_tool,1,0,3,0,quarantine,False,True,True,False
410,model_memory,model_memory,1,3,6,0,quarantine,False,False,True,False
411,model_memory,model_memory,1,4,2,0,quarantine,False,False,False,False
412,model_memory,model_memory,1,1,5,0,quarantine,False,True,True,False
413,untrusted_tool,untrusted_tool,1,3,2,0,quarantine,False,True,True,False
414,editable_source,editable_source,1,1,4,0,quarantine,False,False,True,False
415,first_party_db,first_party_db,3,2,6,0,quarantine,False,True,True,False
416,unknown,unknown,0,1,6,0,quarantine,False,False,True,False
417,editable_source,editable_source,1,3,6,0,quarantine,False,True,True,False
418,unknown,unknown,0,1,4,0,quarantine,False,False,True,False
419,editable_source,editable_source,1,2,1,1,down_weight,False,False,False,False
420,unknown,unknown,0,3,2,0,quarantine,False,True,True,False
421,editable_source,editable_source,1,4,5,0,quarantine,False,False,False,False
422,public_webpage,public_webpage,3,2,3,0,quarantine,False,False,True,False
423,model_memory,model_memory,1,3,1,1,down_weight,False,False,False,False
424,model_memory,model_memory,1,4,1,1,down_weight,False,False,False,False
425,first_party_db,first_party_db,3,2,1,2,down_weight,False,False,False,False
426,unknown,unknown,0,3,4,0,quarantine,False,False,True,False
427,first_party_db,first_party_db,3,2,4,0,quarantine,False,True,False,False
428,verified_document,verified_document,4,4,2,4,accept,False,False,False,False
429,unknown,unknown,0,1,5,0,quarantine,False,True,True,False
430,authoritative_api,authoritative_api,4,2,2,1,down_weight,False,False,False,False
431,model_memory,model_memory,1,2,1,1,down_weight,False,False,False,False
432,editable_source,editable_source,1,2,1,1,down_weight,False,False,False,False
433,first_party_db,first_party_db,3,0,1,0,quarantine,False,False,False,False
434,authoritative_api,authoritative_api,4,0,4,0,quarantine,False,False,False,False
435,first_party_db,first_party_db,3,3,5,0,quarantine,False,False,False,False
436,first_party_db,first_party_db,3,4,1,3,accept,False,False,False,False
437,untrusted_tool,untrusted_tool,1,2,5,0,quarantine,False,False,True,False
438,model_memory,model_memory,1,2,4,0,quarantine,False,True,False,False
439,editable_source,editable_source,1,2,2,0,quarantine,False,True,True,False
440,model_memory,model_memory,1,0,2,0,quarantine,False,True,False,False
441,unknown,unknown,0,1,5,0,quarantine,False,True,True,False
442,editable_source,editable_source,1,3,1,1,down_weight,False,False,False,False
443,unknown,unknown,0,0,1,0,quarantine,False,False,False,False
444,untrusted_tool,untrusted_tool,1,4,2,0,quarantine,False,False,False,False
445,model_memory,model_memory,1,0,2,0,quarantine,False,False,False,False
446,editable_source,editable_source,1,4,2,0,quarantine,False,False,False,False
447,public_webpage,public_webpage,3,2,5,0,quarantine,False,False,True,False
448,first_party_db,first_party_db,3,4,6,0,quarantine,False,True,True,False
449,verified_document,verified_document,4,4,6,0,quarantine,False,True,True,False
450,first_party_db,first_party_db,3,2,6,0,quarantine,False,False,True,False
451,first_party_db,first_party_db,3,1,4,0,quarantine,False,True,False,False
452,verified_document,verified_document,4,3,6,0,quarantine,False,False,True,False
453,public_webpage,public_webpage,3,0,6,0,quarantine,False,False,True,False
454,verified_document,verified_document,4,1,1,1,down_weight,False,False,False,False
455,public_webpage,public_webpage,3,0,3,0,quarantine,False,True,False,False
456,verified_document,verified_document,4,2,4,0,quarantine,False,True,True,False
457,first_party_db,first_party_db,3,2,3,0,quarantine,False,True,False,False
458,untrusted_tool,untrusted_tool,1,0,5,0,quarantine,False,False,True,False
459,verified_document,verified_document,4,1,6,0,quarantine,False,False,False,False
460,verified_document,verified_document,4,0,2,0,quarantine,False,True,True,False
461,model_memory,model_memory,1,0,5,0,quarantine,False,True,True,False
462,public_webpage,public_webpage,3,2,6,0,quarantine,False,False,True,False
463,public_webpage,public_webpage,3,1,4,0,quarantine,False,False,True,False
464,editable_source,editable_source,1,1,2,0,quarantine,False,True,True,False
465,untrusted_tool,untrusted_tool,1,3,6,0,quarantine,False,False,True,False
466,authoritative_api,authoritative_api,4,3,2,2,down_weight,False,False,True,False
467,editable_source,editable_source,1,0,5,0,quarantine,False,True,True,False
468,verified_document,verified_document,4,0,3,0,quarantine,False,True,True,False
469,editable_source,editable_source,1,0,6,0,quarantine,False,True,True,False
470,first_party_db,first_party_db,3,0,6,0,quarantine,False,True,True,False
471,unknown,unknown,0,3,6,0,quarantine,False,True,True,False
472,unknown,unknown,0,2,1,0,quarantine,False,False,False,False
473,untrusted_tool,untrusted_tool,1,0,2,0,quarantine,False,True,True,False
474,editable_source,editable_source,1,2,3,0,quarantine,False,False,True,False
475,editable_source,editable_source,1,0,1,0,quarantine,False,False,False,False
476,authoritative_api,authoritative_api,4,1,4,0,quarantine,False,False,True,False
477,untrusted_tool,untrusted_tool,1,3,2,0,quarantine,False,False,True,False
478,public_webpage,public_webpage,3,4,4,0,quarantine,False,True,True,False
479,public_webpage,public_webpage,3,3,4,1,down_weight,False,False,True,False
480,untrusted_tool,untrusted_tool,1,1,2,0,quarantine,False,False,False,False
481,untrusted_tool,untrusted_tool,1,1,4,0,quarantine,False,False,True,False
482,untrusted_tool,untrusted_tool,1,0,3,0,quarantine,False,False,True,False
483,unknown,unknown,0,1,3,0,quarantine,False,True,True,False
484,first_party_db,first_party_db,3,0,4,0,quarantine,False,False,True,False
485,verified_document,verified_document,4,1,1,1,down_weight,False,False,False,False
486,verified_document,verified_document,4,4,4,0,quarantine,False,False,True,False
487,untrusted_tool,untrusted_tool,1,4,1,1,down_weight,False,False,False,False
488,verified_document,verified_document,4,1,5,0,quarantine,False,False,True,False
489,model_memory,model_memory,1,3,3,0,quarantine,False,False,False,False
490,unknown,unknown,0,4,3,0,quarantine,False,True,True,False
491,first_party_db,first_party_db,3,4,4,0,quarantine,False,True,True,False
492,authoritative_api,authoritative_api,4,3,3,1,down_weight,False,False,False,False
493,authoritative_api,authoritative_api,4,2,4,0,quarantine,False,True,True,False
494,public_webpage,public_webpage,3,4,5,0,quarantine,False,True,True,False
495,authoritative_api,authoritative_api,4,1,5,0,quarantine,False,False,True,False
496,unknown,unknown,0,1,1,0,quarantine,False,False,False,False
497,model_memory,model_memory,1,0,2,0,quarantine,False,False,False,False
498,verified_document,verified_document,4,1,5,0,quarantine,False,False,True,False
499,untrusted_tool,untrusted_tool,1,2,6,0,quarantine,False,False,True,False
500,editable_source,editable_source,1,4,2,1,down_weight,False,False,False,False
501,unknown,unknown,0,3,3,0,quarantine,False,True,False,False
502,first_party_db,first_party_db,3,1,6,0,quarantine,False,True,False,False
503,editable_source,editable_source,1,4,3,0,quarantine,False,False,True,False
504,unknown,unknown,0,1,1,0,quarantine,False,False,False,False
505,first_party_db,first_party_db,3,2,4,0,quarantine,False,True,True,False
506,model_memory,model_memory,1,0,2,0,quarantine,False,False,False,False
507,public_webpage,public_webpage,3,3,1,3,accept,False,False,False,False
508,public_webpage,public_webpage,3,0,1,0,quarantine,False,False,False,False
509,public_webpage,public_webpage,3,0,2,0,quarantine,False,True,False,False
510,untrusted_tool,untrusted_tool,1,0,6,0,quarantine,False,False,True,False
511,unknown,unknown,0,2,3,0,quarantine,False,True,True,False
512,verified_document,verified_document,4,0,3,0,quarantine,False,True,True,False
513,untrusted_tool,untrusted_tool,1,3,1,1,down_weight,False,False,False,False
514,verified_document,verified_document,4,3,2,0,quarantine,False,True,False,False
515,authoritative_api,authoritative_api,4,2,3,0,quarantine,False,True,True,False
516,first_party_db,first_party_db,3,3,4,0,quarantine,False,False,True,False
517,model_memory,model_memory,1,4,4,0,quarantine,False,False,True,False
518,model_memory,model_memory,1,1,3,0,quarantine,False,False,True,False
519,public_webpage,public_webpage,3,4,6,0,quarantine,False,False,True,False
520,untrusted_tool,untrusted_tool,1,1,3,0,quarantine,False,False,True,False
521,authoritative_api,authoritative_api,4,3,2,2,down_weight,False,False,True,False
522,verified_document,verified_document,4,1,2,0,quarantine,False,True,False,False
523,editable_source,editable_source,1,1,1,1,down_weight,False,False,False,False
524,model_memory,model_memory,1,1,1,1,down_weight,False,False,False,False
525,untrusted_tool,untrusted_tool,1,2,3,0,quarantine,False,False,True,False
526,verified_document,verified_document,4,3,3,0,quarantine,False,False,False,False
527,editable_source,editable_source,1,1,6,0,quarantine,False,True,True,False
528,editable_source,editable_source,1,2,3,0,quarantine,False,False,False,False
529,model_memory,model_memory,1,1,6,0,quarantine,False,True,True,False
530,authoritative_api,authoritative_api,4,3,5,0,quarantine,False,False,True,False
531,first_party_db,first_party_db,3,0,1,0,quarantine,False,False,False,False
532,editable_source,editable_source,1,2,3,0,quarantine,False,True,True,False
533,model_memory,model_memory,1,4,6,0,quarantine,False,False,True,False
534,verified_document,verified_document,4,2,5,0,quarantine,False,True,True,False
535,public_webpage,public_webpage,3,3,4,0,quarantine,False,True,False,False
536,editable_source,editable_source,1,1,6,0,quarantine,False,True,True,False
537,authoritative_api,authoritative_api,4,1,1,1,down_weight,False,False,False,False
538,first_party_db,first_party_db,3,4,1,3,accept,False,False,False,False
539,untrusted_tool,untrusted_tool,1,1,5,0,quarantine,False,False,True,False
540,public_webpage,public_webpage,3,2,4,0,quarantine,False,False,True,False
541,first_party_db,first_party_db,3,1,1,1,down_weight,False,False,False,False
542,unknown,unknown,0,3,2,0,quarantine,False,False,False,False
543,public_webpage,public_webpage,3,4,6,0,quarantine,False,False,True,False
544,authoritative_api,authoritative_api,4,3,4,1,down_weight,False,False,False,False
545,editable_source,editable_source,1,1,2,0,quarantine,False,False,True,False
546,editable_source,editable_source,1,0,3,0,quarantine,False,False,True,False
547,authoritative_api,authoritative_api,4,2,2,0,quarantine,False,True,False,False
548,model_memory,model_memory,1,2,2,1,down_weight,False,False,True,False
549,model_memory,model_memory,1,3,3,0,quarantine,False,False,True,False
550,model_memory,model_memory,1,4,6,0,quarantine,False,False,True,False
551,first_party_db,first_party_db,3,3,4,0,quarantine,False,True,True,False
552,editable_source,editable_source,1,4,2,0,quarantine,False,False,False,False
553,model_memory,model_memory,1,2,5,0,quarantine,False,True,True,False
554,public_webpage,public_webpage,3,3,2,3,accept,False,False,True,False
555,model_memory,model_memory,1,1,6,0,quarantine,False,True,True,False
556,public_webpage,public_webpage,3,4,1,3,accept,False,False,False,False
557,unknown,unknown,0,0,4,0,quarantine,False,False,False,False
558,untrusted_tool,untrusted_tool,1,2,4,0,quarantine,False,True,True,False
559,untrusted_tool,untrusted_tool,1,0,1,0,quarantine,False,False,False,False
560,authoritative_api,authoritative_api,4,2,6,0,quarantine,False,True,True,False
561,untrusted_tool,untrusted_tool,1,1,5,0,quarantine,False,False,True,False
562,verified_document,verified_document,4,4,6,0,quarantine,False,True,True,False
563,untrusted_tool,untrusted_tool,1,2,6,0,quarantine,False,False,True,False
564,first_party_db,first_party_db,3,3,4,0,quarantine,False,False,True,False
565,editable_source,editable_source,1,4,4,0,quarantine,False,False,True,False
566,editable_source,editable_source,1,2,5,0,quarantine,False,True,True,False
567,authoritative_api,authoritative_api,4,0,1,0,quarantine,False,False,False,False
568,first_party_db,first_party_db,3,2,4,1,down_weight,False,False,False,False
569,model_memory,model_memory,1,2,4,0,quarantine,False,False,True,False
570,unknown,unknown,0,1,2,0,quarantine,False,False,True,False
571,untrusted_tool,untrusted_tool,1,1,4,0,quarantine,False,False,False,False
572,editable_source,editable_source,1,4,3,0,quarantine,False,True,False,False
573,first_party_db,first_party_db,3,1,3,0,quarantine,False,False,False,False
574,authoritative_api,authoritative_api,4,4,6,0,quarantine,False,False,True,False
575,untrusted_tool,untrusted_tool,1,0,4,0,quarantine,False,False,True,False
576,verified_document,verified_document,4,3,4,3,accept,False,False,False,False
577,public_webpage,public_webpage,3,0,6,0,quarantine,False,True,True,False
578,model_memory,model_memory,1,2,2,0,quarantine,False,False,False,False
579,authoritative_api,authoritative_api,4,0,1,0,quarantine,False,False,False,False
580,first_party_db,first_party_db,3,0,2,0,quarantine,False,False,False,False
581,verified_document,verified_document,4,4,4,2,down_weight,False,False,True,False
582,editable_source,editable_source,1,3,2,0,quarantine,False,False,True,False
583,authoritative_api,authoritative_api,4,4,4,0,quarantine,False,False,True,False
584,unknown,unknown,0,3,2,0,quarantine,False,False,False,False
